Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2025-07-28T16:09:30+0100,Trade,Buy to Close,BUY_TO_CLOSE,./ESU5 E4AN5 250728C6430,Future Option,Bought 1 /ESU5 E4AN5 07/28/25 Call 6430.00 @ 6.25,-312.50,1,-312.50,-1.25,-0.87,1,"./ESU5 E4AN5 ",/ESU5,7/28/25,6430.0,CALL,397518159,-314.62,USD
2025-07-28T16:09:30+0100,Trade,Buy to Close,BUY_TO_CLOSE,./ESU5 E4AN5 250728P6430,Future Option,Bought 1 /ESU5 E4AN5 07/28/25 Put 6430.00 @ 8.0,-400.00,1,-400.00,-1.25,-0.87,1,"./ESU5 E4AN5 ",/ESU5,7/28/25,6430.0,PUT,397518159,-402.12,USD
2025-07-28T15:00:36+0100,Trade,Buy to Open,BUY_TO_OPEN,./ESU5 E4AN5 250728C6450,Future Option,Bought 1 /ESU5 E4AN5 07/28/25 Call 6450.00 @ 1.5,-75.00,1,-75.00,-1.25,-0.87,1,"./ESU5 E4AN5 ",/ESU5,7/28/25,6450.0,CALL,397517245,-77.12,USD
2025-07-28T15:00:36+0100,Trade,Buy to Open,BUY_TO_OPEN,./ESU5 E4AN5 250728P6410,Future Option,Bought 1 /ESU5 E4AN5 07/28/25 Put 6410.00 @ 3.0,-150.00,1,-150.00,-1.25,-0.87,1,"./ESU5 E4AN5 ",/ESU5,7/28/25,6410.0,PUT,397517245,-152.12,USD
2025-07-28T15:00:36+0100,Trade,Sell to Open,SELL_TO_OPEN,./ESU5 E4AN5 250728C6430,Future Option,Sold 1 /ESU5 E4AN5 07/28/25 Call 6430.00 @ 7.5,375.00,1,375.00,-1.25,-0.87,1,"./ESU5 E4AN5 ",/ESU5,7/28/25,6430.0,CALL,397517245,372.88,USD
2025-07-28T15:00:36+0100,Trade,Sell to Open,SELL_TO_OPEN,./ESU5 E4AN5 250728P6430,Future Option,Sold 1 /ESU5 E4AN5 07/28/25 Put 6430.00 @ 9.25,462.50,1,462.50,-1.25,-0.87,1,"./ESU5 E4AN5 ",/ESU5,7/28/25,6430.0,PUT,397517245,460.38,USD
2025-07-25T22:00:00+0100,Money Movement,Deposit,,,,ACH DEPOSIT,600.00,0,,--,0.00,,,,,,,,600.00,USD
2025-07-25T15:27:18+0100,Trade,Sell to Close,SELL_TO_CLOSE,./ESU5 EW4N5 250725C6430,Future Option,Sold 1 /ESU5 EW4N5 07/25/25 Call 6430.00 @ 1.25,62.50,1,62.50,-1.25,-0.87,1,"./ESU5 EW4N5 ",/ESU5,7/25/25,6430.0,CALL,397226405,60.38,USD
2025-07-25T15:27:18+0100,Trade,Sell to Close,SELL_TO_CLOSE,./ESU5 EW4N5 250725P6390,Future Option,Sold 1 /ESU5 EW4N5 07/25/25 Put 6390.00 @ 2.5,125.00,1,125.00,-1.25,-0.87,1,"./ESU5 EW4N5 ",/ESU5,7/25/25,6390.0,PUT,397226405,122.88,USD
2025-07-25T15:27:18+0100,Trade,Buy to Close,BUY_TO_CLOSE,./ESU5 EW4N5 250725C6410,Future Option,Bought 1 /ESU5 EW4N5 07/25/25 Call 6410.00 @ 7.0,-350.00,1,-350.00,-1.25,-0.87,1,"./ESU5 EW4N5 ",/ESU5,7/25/25,6410.0,CALL,397226405,-352.12,USD
2025-07-25T15:27:18+0100,Trade,Buy to Close,BUY_TO_CLOSE,./ESU5 EW4N5 250725P6410,Future Option,Bought 1 /ESU5 EW4N5 07/25/25 Put 6410.00 @ 7.75,-387.50,1,-387.50,-1.25,-0.87,1,"./ESU5 EW4N5 ",/ESU5,7/25/25,6410.0,PUT,397226405,-389.62,USD
2025-07-25T15:03:28+0100,Trade,Buy to Open,BUY_TO_OPEN,./ESU5 EW4N5 250725C6430,Future Option,Bought 1 /ESU5 EW4N5 07/25/25 Call 6430.00 @ 1.25,-62.50,1,-62.50,-1.25,-0.87,1,"./ESU5 EW4N5 ",/ESU5,7/25/25,6430.0,CALL,397224971,-64.62,USD
2025-07-25T15:03:28+0100,Trade,Buy to Open,BUY_TO_OPEN,./ESU5 EW4N5 250725P6390,Future Option,Bought 1 /ESU5 EW4N5 07/25/25 Put 6390.00 @ 3.75,-187.50,1,-187.50,-1.25,-0.87,1,"./ESU5 EW4N5 ",/ESU5,7/25/25,6390.0,PUT,397224971,-189.62,USD
2025-07-25T15:03:28+0100,Trade,Sell to Open,SELL_TO_OPEN,./ESU5 EW4N5 250725C6410,Future Option,Sold 1 /ESU5 EW4N5 07/25/25 Call 6410.00 @ 6.0,300.00,1,300.00,-1.25,-0.87,1,"./ESU5 EW4N5 ",/ESU5,7/25/25,6410.0,CALL,397224971,297.88,USD
2025-07-25T15:03:28+0100,Trade,Sell to Open,SELL_TO_OPEN,./ESU5 EW4N5 250725P6410,Future Option,Sold 1 /ESU5 EW4N5 07/25/25 Put 6410.00 @ 11.0,550.00,1,550.00,-1.25,-0.87,1,"./ESU5 EW4N5 ",/ESU5,7/25/25,6410.0,PUT,397224971,547.88,USD
